"WORD";"FREQUENCY";"NOOFFILES";"TF";"IDF";"TFIDF";"FLAG"
"haramzadon";1.0;1.0;0.0;0.0;0.0;1.0
"bound";2.0;1.0;0.0;0.0;0.0;1.0
"chug";1.0;1.0;0.0;0.0;0.0;1.0
"geun";1.0;1.0;0.0;0.0;0.0;1.0
"jehangir";1.0;1.0;0.0;0.0;0.0;1.0
"ramlal";1.0;1.0;0.0;0.0;0.0;1.0
"jitender";1.0;1.0;0.0;0.0;0.0;1.0
"climax";1.0;1.0;0.0;0.0;0.0;1.0
"tweet";11.0;10.0;0.0;0.0;0.0;1.0
"narendramodi";2.0;2.0;0.0;0.0;0.0;1.0
"rickshaw";1.0;1.0;0.0;0.0;0.0;1.0
"bhola";1.0;1.0;0.0;0.0;0.0;1.0
"ndps";1.0;1.0;0.0;0.0;0.0;1.0
"vend";1.0;1.0;0.0;0.0;0.0;1.0
"sushanta";1.0;1.0;0.0;0.0;0.0;1.0
"junior";1.0;1.0;0.0;0.0;0.0;1.0
"cue";2.0;2.0;0.0;0.0;0.0;1.0
"closure";1.0;1.0;0.0;0.0;0.0;1.0
"looter";3.0;2.0;0.0;0.0;0.0;1.0
"tune";4.0;3.0;0.0;0.0;0.0;1.0
"etawah";1.0;1.0;0.0;0.0;0.0;1.0
"lakshmi";1.0;1.0;0.0;0.0;0.0;1.0
"camaraderie";1.0;1.0;0.0;0.0;0.0;1.0
"bharati";1.0;1.0;0.0;0.0;0.0;1.0
"badaun";1.0;1.0;0.0;0.0;0.0;1.0
"mrityunjay";1.0;1.0;0.0;0.0;0.0;1.0
"register";6.0;4.0;0.0;0.0;0.0;1.0
"pathania";1.0;1.0;0.0;0.0;0.0;1.0
"sacrosanct";1.0;1.0;0.0;0.0;0.0;1.0
"reverse";1.0;1.0;0.0;0.0;0.0;1.0
"portable";1.0;1.0;0.0;0.0;0.0;1.0
"see";1.0;1.0;0.0;0.0;0.0;1.0
"shopkeeper";1.0;1.0;0.0;0.0;0.0;1.0
"fare";1.0;1.0;0.0;0.0;0.0;1.0
"lba";1.0;1.0;0.0;0.0;0.0;1.0
"complicit";1.0;1.0;0.0;0.0;0.0;1.0
"ambassador";1.0;1.0;0.0;0.0;0.0;1.0
"memon";2.0;2.0;0.0;0.0;0.0;1.0
"conversate";2.0;2.0;0.0;0.0;0.0;1.0
"mukt";1.0;1.0;0.0;0.0;0.0;1.0
"bagdogra";2.0;1.0;0.0;0.0;0.0;1.0
"givemefive";1.0;1.0;0.0;0.0;0.0;1.0
"loscinco";1.0;1.0;0.0;0.0;0.0;1.0
"espionage";1.0;1.0;0.0;0.0;0.0;1.0
"sabhas";3.0;3.0;0.0;0.0;0.0;1.0
"tactic";6.0;6.0;0.0;0.0;0.0;1.0
"imbalance";1.0;1.0;0.0;0.0;0.0;1.0
"mainland";1.0;1.0;0.0;0.0;0.0;1.0
"mughal";1.0;1.0;0.0;0.0;0.0;1.0
"aspiratonal";1.0;1.0;0.0;0.0;0.0;1.0
"emphasise";1.0;1.0;0.0;0.0;0.0;1.0
"poonam";2.0;1.0;0.0;0.0;0.0;1.0
"jagadish";2.0;2.0;0.0;0.0;0.0;1.0
"cast";1.0;1.0;0.0;0.0;0.0;1.0
"drill";1.0;1.0;0.0;0.0;0.0;1.0
"opportunist";1.0;1.0;0.0;0.0;0.0;1.0
"seoul";2.0;1.0;0.0;0.0;0.0;1.0
"buddhism";1.0;1.0;0.0;0.0;0.0;1.0
"custody";5.0;3.0;0.0;0.0;0.0;1.0
"belt";5.0;4.0;0.0;0.0;0.0;1.0
"gani";5.0;4.0;0.0;0.0;0.0;1.0
"randip";1.0;1.0;0.0;0.0;0.0;1.0
"bali";1.0;1.0;0.0;0.0;0.0;1.0
"centralisate";1.0;1.0;0.0;0.0;0.0;1.0
"bonhomie";1.0;1.0;0.0;0.0;0.0;1.0
"bhushans";6.0;1.0;0.0;0.0;0.0;1.0
"chacko";2.0;1.0;0.0;0.0;0.0;1.0
"missive";2.0;1.0;0.0;0.0;0.0;1.0
"compilate";1.0;1.0;0.0;0.0;0.0;1.0
"pac";18.0;5.0;0.0;0.0;0.0;1.0
"majlis";1.0;1.0;0.0;0.0;0.0;1.0
"snub";2.0;1.0;0.0;0.0;0.0;1.0
"jamiat";1.0;1.0;0.0;0.0;0.0;1.0
"hind";1.0;1.0;0.0;0.0;0.0;1.0
"ulema";1.0;1.0;0.0;0.0;0.0;1.0
"kill";1.0;1.0;0.0;0.0;0.0;1.0
"era";6.0;6.0;0.0;0.0;0.0;1.0
"burial";3.0;3.0;0.0;0.0;0.0;1.0
"helpline";1.0;1.0;0.0;0.0;0.0;1.0
"estimate";1.0;1.0;0.0;0.0;0.0;1.0
"shafi";4.0;1.0;0.0;0.0;0.0;1.0
"khursheed";1.0;1.0;0.0;0.0;0.0;1.0
"backseat";1.0;1.0;0.0;0.0;0.0;1.0
"retrospect";1.0;1.0;0.0;0.0;0.0;1.0
"vishva";1.0;1.0;0.0;0.0;0.0;1.0
"sarkar";6.0;5.0;0.0;0.0;0.0;1.0
"bangladesh";9.0;4.0;0.0;0.0;0.0;1.0
"tarun";5.0;5.0;0.0;0.0;0.0;1.0
"muthi";1.0;1.0;0.0;0.0;0.0;1.0
"pledge";1.0;1.0;0.0;0.0;0.0;1.0
"elite";1.0;1.0;0.0;0.0;0.0;1.0
"phe";1.0;1.0;0.0;0.0;0.0;1.0
"beti";3.0;2.0;0.0;0.0;0.0;1.0
"affront";2.0;1.0;0.0;0.0;0.0;1.0
"buse";2.0;1.0;0.0;0.0;0.0;1.0
"dalal";1.0;1.0;0.0;0.0;0.0;1.0
"tewari";8.0;4.0;0.0;0.0;0.0;1.0
"dewa";1.0;1.0;0.0;0.0;0.0;1.0
"chadha";2.0;1.0;0.0;0.0;0.0;1.0
"gnanadesikan";3.0;2.0;0.0;0.0;0.0;1.0
"history";11.0;11.0;0.0;0.0;0.0;1.0
"aiadmk";7.0;6.0;0.0;0.0;0.0;1.0
"assurance";18.0;15.0;0.0;0.0;0.0;1.0
"paradise";1.0;1.0;0.0;0.0;0.0;1.0
"foggy";1.0;1.0;0.0;0.0;0.0;1.0
"reasi";7.0;3.0;0.0;0.0;0.0;1.0
"rerun";5.0;5.0;0.0;0.0;0.0;1.0
"electoral";5.0;5.0;0.0;0.0;0.0;1.0
"cover";2.0;2.0;0.0;0.0;0.0;1.0
"fall";10.0;9.0;0.0;0.0;0.0;1.0
"dmk";12.0;6.0;0.0;0.0;0.0;1.0
"aicc";33.0;25.0;0.0;0.0;0.0;1.0
"karunanidhi";6.0;2.0;0.0;0.0;0.0;1.0
"my";5.0;4.0;0.0;0.0;0.0;1.0
"elevate";2.0;2.0;0.0;0.0;0.0;1.0
"mplads";28.0;2.0;0.0;0.0;0.0;1.0
"toilet";12.0;2.0;0.0;0.0;0.0;1.0
"badruddoza";1.0;1.0;0.0;0.0;0.0;1.0
"masoodi";2.0;2.0;0.0;0.0;0.0;1.0
"love";12.0;6.0;0.0;0.0;0.0;1.0
"break";2.0;2.0;0.0;0.0;0.0;1.0
"contract";5.0;4.0;0.0;0.0;0.0;1.0
"quota";9.0;5.0;0.0;0.0;0.0;1.0
"alibi";1.0;1.0;0.0;0.0;0.0;1.0
"trans";1.0;1.0;0.0;0.0;0.0;1.0
"microphone";9.0;3.0;0.0;0.0;0.0;1.0
"push";4.0;3.0;0.0;0.0;0.0;1.0
"sub";5.0;4.0;0.0;0.0;0.0;1.0
"bidhuri";3.0;1.0;0.0;0.0;0.0;1.0
"hopper";1.0;1.0;0.0;0.0;0.0;1.0
"separate";2.0;2.0;0.0;0.0;0.0;1.0
"amethi";2.0;2.0;0.0;0.0;0.0;1.0
"recommendate";3.0;2.0;0.0;0.0;0.0;1.0
"greater";3.0;2.0;0.0;0.0;0.0;1.0
"airstrip";1.0;1.0;0.0;0.0;0.0;1.0
"tata";3.0;3.0;0.0;0.0;0.0;1.0
"lease";1.0;1.0;0.0;0.0;0.0;1.0
"nirsa";4.0;2.0;0.0;0.0;0.0;1.0
"rkp";1.0;1.0;0.0;0.0;0.0;1.0
"fatca";1.0;1.0;0.0;0.0;0.0;1.0
"enjoy";1.0;1.0;0.0;0.0;0.0;1.0
"ne";5.0;2.0;0.0;0.0;0.0;1.0
"coffer";4.0;2.0;0.0;0.0;0.0;1.0
"adivasis";7.0;3.0;0.0;0.0;0.0;1.0
"realignments";1.0;1.0;0.0;0.0;0.0;1.0
"chouhan";4.0;2.0;0.0;0.0;0.0;1.0
"abolit";2.0;2.0;0.0;0.0;0.0;1.0
"thumb";2.0;2.0;0.0;0.0;0.0;1.0
"internate";3.0;3.0;0.0;0.0;0.0;1.0
"sham";4.0;3.0;0.0;0.0;0.0;1.0
"regional";2.0;2.0;0.0;0.0;0.0;1.0
"outburst";2.0;2.0;0.0;0.0;0.0;1.0
"patriarch";2.0;2.0;0.0;0.0;0.0;1.0
"bala";1.0;1.0;0.0;0.0;0.0;1.0
"ramanujan";1.0;1.0;0.0;0.0;0.0;1.0
"crutch";1.0;1.0;0.0;0.0;0.0;1.0
"proxy";1.0;1.0;0.0;0.0;0.0;1.0
"perman";1.0;1.0;0.0;0.0;0.0;1.0
"travel";1.0;1.0;0.0;0.0;0.0;1.0
"jawaharnagar";1.0;1.0;0.0;0.0;0.0;1.0
"tradit";10.0;4.0;0.0;0.0;0.0;1.0
"blueprint";2.0;1.0;0.0;0.0;0.0;1.0
"champaran";1.0;1.0;0.0;0.0;0.0;1.0
"jkpdp";2.0;2.0;0.0;0.0;0.0;1.0
"dossier";3.0;1.0;0.0;0.0;0.0;1.0
"interpretate";5.0;4.0;0.0;0.0;0.0;1.0
"setu";1.0;1.0;0.0;0.0;0.0;1.0
"hunte";2.0;1.0;0.0;0.0;0.0;1.0
"renu";1.0;1.0;0.0;0.0;0.0;1.0
"sibal";7.0;2.0;0.0;0.0;0.0;1.0
"zeliang";17.0;2.0;0.0;0.0;0.0;1.0
"saeed";3.0;2.0;0.0;0.0;0.0;1.0
"hina";2.0;2.0;0.0;0.0;0.0;1.0
"peerzada";2.0;1.0;0.0;0.0;0.0;1.0
"balbir";1.0;1.0;0.0;0.0;0.0;1.0
"kajal";1.0;1.0;0.0;0.0;0.0;1.0
"shoote";1.0;1.0;0.0;0.0;0.0;1.0
"screene";1.0;1.0;0.0;0.0;0.0;1.0
"divorce";1.0;1.0;0.0;0.0;0.0;1.0
"awas";3.0;3.0;0.0;0.0;0.0;1.0
"anupriya";3.0;3.0;0.0;0.0;0.0;1.0
"evid";12.0;7.0;0.0;0.0;0.0;1.0
"amidst";3.0;3.0;0.0;0.0;0.0;1.0
"monitore";1.0;1.0;0.0;0.0;0.0;1.0
"ralegan";3.0;2.0;0.0;0.0;0.0;1.0
"bhattacharya";1.0;1.0;0.0;0.0;0.0;1.0
"sudipta";1.0;1.0;0.0;0.0;0.0;1.0
"akola";1.0;1.0;0.0;0.0;0.0;1.0
"buldhana";1.0;1.0;0.0;0.0;0.0;1.0
"cat";1.0;1.0;0.0;0.0;0.0;1.0
"worke";7.0;7.0;0.0;0.0;0.0;1.0
"shoaib";1.0;1.0;0.0;0.0;0.0;1.0
"mound";1.0;1.0;0.0;0.0;0.0;1.0
"mud";1.0;1.0;0.0;0.0;0.0;1.0
"ashfaqullah";1.0;1.0;0.0;0.0;0.0;1.0
"thakar";2.0;1.0;0.0;0.0;0.0;1.0
"mehsana";2.0;1.0;0.0;0.0;0.0;1.0
"swaroop";1.0;1.0;0.0;0.0;0.0;1.0
"jagruk";1.0;1.0;0.0;0.0;0.0;1.0
"routine";1.0;1.0;0.0;0.0;0.0;1.0
"bodu";1.0;1.0;0.0;0.0;0.0;1.0
"cultural";1.0;1.0;0.0;0.0;0.0;1.0
"kara";1.0;1.0;0.0;0.0;0.0;1.0
"minster";1.0;1.0;0.0;0.0;0.0;1.0
"sez";2.0;1.0;0.0;0.0;0.0;1.0
"neelam";1.0;1.0;0.0;0.0;0.0;1.0
"mangalprabhat";1.0;1.0;0.0;0.0;0.0;1.0
"miister";1.0;1.0;0.0;0.0;0.0;1.0
"senior";20.0;19.0;0.0;0.0;0.0;1.0
"subramaniam";2.0;1.0;0.0;0.0;0.0;1.0
"agriculture";8.0;8.0;0.0;0.0;0.0;1.0
"purpose";15.0;12.0;0.0;0.0;0.0;1.0
"politician";27.0;20.0;0.0;0.0;0.0;1.0
"bjd";18.0;3.0;0.0;0.0;0.0;1.0
"naveen";10.0;2.0;0.0;0.0;0.0;1.0
"interrogate";3.0;2.0;0.0;0.0;0.0;1.0
"sahoo";3.0;2.0;0.0;0.0;0.0;1.0
"saroj";2.0;2.0;0.0;0.0;0.0;1.0
"aparupa";1.0;1.0;0.0;0.0;0.0;1.0
"mumtaz";1.0;1.0;0.0;0.0;0.0;1.0
"dilut";2.0;2.0;0.0;0.0;0.0;1.0
"fifth";3.0;3.0;0.0;0.0;0.0;1.0
"mamatabala";1.0;1.0;0.0;0.0;0.0;1.0
"kapilkrishna";1.0;1.0;0.0;0.0;0.0;1.0
"roll";1.0;1.0;0.0;0.0;0.0;1.0
"samitis";1.0;1.0;0.0;0.0;0.0;1.0
"departure";5.0;5.0;0.0;0.0;0.0;1.0
"lawn";2.0;2.0;0.0;0.0;0.0;1.0
"hasan";4.0;2.0;0.0;0.0;0.0;1.0
"alok";3.0;3.0;0.0;0.0;0.0;1.0
"pandey";3.0;2.0;0.0;0.0;0.0;1.0
"fraction";1.0;1.0;0.0;0.0;0.0;1.0
"montek";1.0;1.0;0.0;0.0;0.0;1.0
"dayal";1.0;1.0;0.0;0.0;0.0;1.0
"ghatsila";3.0;1.0;0.0;0.0;0.0;1.0
"advertise";4.0;3.0;0.0;0.0;0.0;1.0
"licence";7.0;5.0;0.0;0.0;0.0;1.0
"raman";7.0;5.0;0.0;0.0;0.0;1.0
"sahni";1.0;1.0;0.0;0.0;0.0;1.0
"togadia";1.0;1.0;0.0;0.0;0.0;1.0
"balakrishnan";1.0;1.0;0.0;0.0;0.0;1.0
"orate";1.0;1.0;0.0;0.0;0.0;1.0
"greene";1.0;1.0;0.0;0.0;0.0;1.0
"boycott";39.0;20.0;0.0;0.0;0.0;1.0
"entry";11.0;9.0;0.0;0.0;0.0;1.0
"supporter";59.0;35.0;0.0;0.0;0.0;1.0
"stronghold";12.0;10.0;0.0;0.0;0.0;1.0
"dilemma";5.0;4.0;0.0;0.0;0.0;1.0
"banner";8.0;7.0;0.0;0.0;0.0;1.0
"wall";4.0;4.0;0.0;0.0;0.0;1.0
"restorate";5.0;5.0;0.0;0.0;0.0;1.0
"handle";2.0;2.0;0.0;0.0;0.0;1.0
"pandit";15.0;7.0;0.0;0.0;0.0;1.0
"rashtriya";14.0;14.0;0.0;0.0;0.0;1.0
"manch";9.0;8.0;0.0;0.0;0.0;1.0
"shadow";5.0;4.0;0.0;0.0;0.0;1.0
"feet";4.0;4.0;0.0;0.0;0.0;1.0
"bachchan";3.0;3.0;0.0;0.0;0.0;1.0
"am";6.0;4.0;0.0;0.0;0.0;1.0
"casualty";2.0;2.0;0.0;0.0;0.0;1.0
"uproar";11.0;8.0;0.0;0.0;0.0;1.0
"neeraj";3.0;3.0;0.0;0.0;0.0;1.0
"evict";3.0;1.0;0.0;0.0;0.0;1.0
"norm";4.0;4.0;0.0;0.0;0.0;1.0
"clerk";2.0;2.0;0.0;0.0;0.0;1.0
"darekar";4.0;1.0;0.0;0.0;0.0;1.0
"danve";2.0;1.0;0.0;0.0;0.0;1.0
"fortnight";4.0;4.0;0.0;0.0;0.0;1.0
"sweepstake";1.0;1.0;0.0;0.0;0.0;1.0
"gadchiroli";1.0;1.0;0.0;0.0;0.0;1.0
"pote";1.0;1.0;0.0;0.0;0.0;1.0
"motive";1.0;1.0;0.0;0.0;0.0;1.0
"notion";1.0;1.0;0.0;0.0;0.0;1.0
"goood";1.0;1.0;0.0;0.0;0.0;1.0
"commodity";1.0;1.0;0.0;0.0;0.0;1.0
"priyanka";4.0;1.0;0.0;0.0;0.0;1.0
"savadi";1.0;1.0;0.0;0.0;0.0;1.0
"ahead";4.0;4.0;0.0;0.0;0.0;1.0
"manage";9.0;6.0;0.0;0.0;0.0;1.0
"safety";15.0;11.0;0.0;0.0;0.0;1.0
"lila";2.0;2.0;0.0;0.0;0.0;1.0
"audit";1.0;1.0;0.0;0.0;0.0;1.0
"astrolog";1.0;1.0;0.0;0.0;0.0;1.0
"nishank";1.0;1.0;0.0;0.0;0.0;1.0
"spoke";1.0;1.0;0.0;0.0;0.0;1.0
"severability";1.0;1.0;0.0;0.0;0.0;1.0
"onward";1.0;1.0;0.0;0.0;0.0;1.0
"doesn";14.0;9.0;0.0;0.0;0.0;1.0
"brahm";1.0;1.0;0.0;0.0;0.0;1.0
"curzon";1.0;1.0;0.0;0.0;0.0;1.0
"disbande";1.0;1.0;0.0;0.0;0.0;1.0
"bittu";1.0;1.0;0.0;0.0;0.0;1.0
"journey";5.0;5.0;0.0;0.0;0.0;1.0
"chidambaram";3.0;3.0;0.0;0.0;0.0;1.0
"invest";11.0;10.0;0.0;0.0;0.0;1.0
"look";7.0;6.0;0.0;0.0;0.0;1.0
"passage";8.0;5.0;0.0;0.0;0.0;1.0
"extens";10.0;3.0;0.0;0.0;0.0;1.0
"budget";10.0;10.0;0.0;0.0;0.0;1.0
"narasimhan";1.0;1.0;0.0;0.0;0.0;1.0
"jul";1.0;1.0;0.0;0.0;0.0;1.0
"surabhi";1.0;1.0;0.0;0.0;0.0;1.0
"regulatory";1.0;1.0;0.0;0.0;0.0;1.0
"nov";1.0;1.0;0.0;0.0;0.0;1.0
"shahabadi";1.0;1.0;0.0;0.0;0.0;1.0
"have";2.0;2.0;0.0;0.0;0.0;1.0
"vasant";2.0;1.0;0.0;0.0;0.0;1.0
"saraswati";2.0;2.0;0.0;0.0;0.0;1.0
"samanta";1.0;1.0;0.0;0.0;0.0;1.0
"digital";2.0;1.0;0.0;0.0;0.0;1.0
"meghalaya";1.0;1.0;0.0;0.0;0.0;1.0
"stoppage";1.0;1.0;0.0;0.0;0.0;1.0
"chrar";2.0;2.0;0.0;0.0;0.0;1.0
"mile";2.0;1.0;0.0;0.0;0.0;1.0
"sweet";1.0;1.0;0.0;0.0;0.0;1.0
"berth";11.0;7.0;0.0;0.0;0.0;1.0
"informate";53.0;26.0;0.0;0.0;0.0;1.0
"confidential";3.0;2.0;0.0;0.0;0.0;1.0
"identity";15.0;9.0;0.0;0.0;0.0;1.0
"clause";9.0;7.0;0.0;0.0;0.0;1.0
"task";9.0;8.0;0.0;0.0;0.0;1.0
"exchange";8.0;8.0;0.0;0.0;0.0;1.0
"foreign";4.0;3.0;0.0;0.0;0.0;1.0
"directorate";7.0;6.0;0.0;0.0;0.0;1.0
"kolebira";2.0;2.0;0.0;0.0;0.0;1.0
"enforce";5.0;5.0;0.0;0.0;0.0;1.0
"globalisate";2.0;2.0;0.0;0.0;0.0;1.0
"arrival";6.0;4.0;0.0;0.0;0.0;1.0
"tier";2.0;2.0;0.0;0.0;0.0;1.0
"promulgate";3.0;2.0;0.0;0.0;0.0;1.0
"potential";1.0;1.0;0.0;0.0;0.0;1.0
"maulana";3.0;2.0;0.0;0.0;0.0;1.0
"madhupur";6.0;3.0;0.0;0.0;0.0;1.0
"vein";2.0;2.0;0.0;0.0;0.0;1.0
"rein";4.0;2.0;0.0;0.0;0.0;1.0
"survival";4.0;4.0;0.0;0.0;0.0;1.0
"badrinath";2.0;2.0;0.0;0.0;0.0;1.0
"mobil";2.0;2.0;0.0;0.0;0.0;1.0
"menace";7.0;4.0;0.0;0.0;0.0;1.0
"cooperate";10.0;6.0;0.0;0.0;0.0;1.0
"review";8.0;7.0;0.0;0.0;0.0;1.0
"analyst";2.0;2.0;0.0;0.0;0.0;1.0
"mistry";3.0;1.0;0.0;0.0;0.0;1.0
"presidentship";2.0;2.0;0.0;0.0;0.0;1.0
"infringe";3.0;1.0;0.0;0.0;0.0;1.0
"buddhist";7.0;2.0;0.0;0.0;0.0;1.0
"retort";1.0;1.0;0.0;0.0;0.0;1.0
"seemapuri";2.0;2.0;0.0;0.0;0.0;1.0
"commercial";2.0;2.0;0.0;0.0;0.0;1.0
"undertake";4.0;3.0;0.0;0.0;0.0;1.0
"gurmeet";2.0;2.0;0.0;0.0;0.0;1.0
"msme";2.0;2.0;0.0;0.0;0.0;1.0
"andrabi";3.0;1.0;0.0;0.0;0.0;1.0
"strengthene";1.0;1.0;0.0;0.0;0.0;1.0
"legacy";4.0;3.0;0.0;0.0;0.0;1.0
"sport";11.0;7.0;0.0;0.0;0.0;1.0
"publisher";1.0;1.0;0.0;0.0;0.0;1.0
"digha";1.0;1.0;0.0;0.0;0.0;1.0
"submiss";2.0;2.0;0.0;0.0;0.0;1.0
"heroin";1.0;1.0;0.0;0.0;0.0;1.0
"majumdar";1.0;1.0;0.0;0.0;0.0;1.0
"mister";1.0;1.0;0.0;0.0;0.0;1.0
"founder";3.0;3.0;0.0;0.0;0.0;1.0
"salman";2.0;2.0;0.0;0.0;0.0;1.0
"roohullah";3.0;2.0;0.0;0.0;0.0;1.0
"contravent";1.0;1.0;0.0;0.0;0.0;1.0
"statute";1.0;1.0;0.0;0.0;0.0;1.0
"azim";1.0;1.0;0.0;0.0;0.0;1.0
"cognisance";1.0;1.0;0.0;0.0;0.0;1.0
"ekka";14.0;3.0;0.0;0.0;0.0;1.0
"plfi";9.0;2.0;0.0;0.0;0.0;1.0
"itihad";1.0;1.0;0.0;0.0;0.0;1.0
"chandrashekhar";3.0;2.0;0.0;0.0;0.0;1.0
"environ";6.0;4.0;0.0;0.0;0.0;1.0
"jaiprakash";3.0;3.0;0.0;0.0;0.0;1.0
"wazirpur";1.0;1.0;0.0;0.0;0.0;1.0
"fag";1.0;1.0;0.0;0.0;0.0;1.0
"whypeople";1.0;1.0;0.0;0.0;0.0;1.0
"parnami";1.0;1.0;0.0;0.0;0.0;1.0
"demonstrate";1.0;1.0;0.0;0.0;0.0;1.0
"fiesta";1.0;1.0;0.0;0.0;0.0;1.0
"civil";4.0;1.0;0.0;0.0;0.0;1.0
"adheer";1.0;1.0;0.0;0.0;0.0;1.0
"chhota";3.0;3.0;0.0;0.0;0.0;1.0
"pargana";5.0;4.0;0.0;0.0;0.0;1.0
"venkiah";1.0;1.0;0.0;0.0;0.0;1.0
"jaitleyand";1.0;1.0;0.0;0.0;0.0;1.0
"truce";1.0;1.0;0.0;0.0;0.0;1.0
"bitter";1.0;1.0;0.0;0.0;0.0;1.0
"tragedy";4.0;1.0;0.0;0.0;0.0;1.0
"canard";1.0;1.0;0.0;0.0;0.0;1.0
"church";1.0;1.0;0.0;0.0;0.0;1.0
"qadir";1.0;1.0;0.0;0.0;0.0;1.0
"udf";1.0;1.0;0.0;0.0;0.0;1.0
"deepak";3.0;2.0;0.0;0.0;0.0;1.0
"moon";2.0;1.0;0.0;0.0;0.0;1.0
"satav";1.0;1.0;0.0;0.0;0.0;1.0
"cord";1.0;1.0;0.0;0.0;0.0;1.0
"tharoor";1.0;1.0;0.0;0.0;0.0;1.0
"suit";1.0;1.0;0.0;0.0;0.0;1.0
"shashi";1.0;1.0;0.0;0.0;0.0;1.0
"kala";1.0;1.0;0.0;0.0;0.0;1.0
"shade";1.0;1.0;0.0;0.0;0.0;1.0
"nervous";1.0;1.0;0.0;0.0;0.0;1.0
"sugata";1.0;1.0;0.0;0.0;0.0;1.0
"disunity";1.0;1.0;0.0;0.0;0.0;1.0
"ululate";1.0;1.0;0.0;0.0;0.0;1.0
"murshidabad";1.0;1.0;0.0;0.0;0.0;1.0
"mallik";1.0;1.0;0.0;0.0;0.0;1.0
"happi";1.0;1.0;0.0;0.0;0.0;1.0
"mountain";1.0;1.0;0.0;0.0;0.0;1.0
"bible";2.0;2.0;0.0;0.0;0.0;1.0
"bhagwad";5.0;5.0;0.0;0.0;0.0;1.0
"granth";2.0;2.0;0.0;0.0;0.0;1.0
"shakeel";7.0;7.0;0.0;0.0;0.0;1.0
"dasgupta";3.0;2.0;0.0;0.0;0.0;1.0
"neeti";3.0;1.0;0.0;0.0;0.0;1.0
"gimmickry";2.0;1.0;0.0;0.0;0.0;1.0
"personal";4.0;3.0;0.0;0.0;0.0;1.0
"magam";1.0;1.0;0.0;0.0;0.0;1.0
"ruksana";1.0;1.0;0.0;0.0;0.0;1.0
"kawoosa";1.0;1.0;0.0;0.0;0.0;1.0
"outgoe";2.0;2.0;0.0;0.0;0.0;1.0
"unhappi";3.0;2.0;0.0;0.0;0.0;1.0
"questionnaire";5.0;1.0;0.0;0.0;0.0;1.0
"badnera";1.0;1.0;0.0;0.0;0.0;1.0
"preced";1.0;1.0;0.0;0.0;0.0;1.0
"agadhi";1.0;1.0;0.0;0.0;0.0;1.0
"tenance";6.0;3.0;0.0;0.0;0.0;1.0
"destinate";4.0;3.0;0.0;0.0;0.0;1.0
"transformate";3.0;3.0;0.0;0.0;0.0;1.0
"brihanmumbai";1.0;1.0;0.0;0.0;0.0;1.0
"down";1.0;1.0;0.0;0.0;0.0;1.0
"ramadoss";4.0;4.0;0.0;0.0;0.0;1.0
"goodwill";2.0;2.0;0.0;0.0;0.0;1.0
"individual";18.0;14.0;0.0;0.0;0.0;1.0
"material";4.0;4.0;0.0;0.0;0.0;1.0
"certific";6.0;6.0;0.0;0.0;0.0;1.0
"vijay";9.0;7.0;0.0;0.0;0.0;1.0
"lab";3.0;2.0;0.0;0.0;0.0;1.0
"engineer";4.0;4.0;0.0;0.0;0.0;1.0
"course";13.0;10.0;0.0;0.0;0.0;1.0
"privilege";3.0;3.0;0.0;0.0;0.0;1.0
"nicotine";1.0;1.0;0.0;0.0;0.0;1.0
"gutkha";1.0;1.0;0.0;0.0;0.0;1.0
"gud";1.0;1.0;0.0;0.0;0.0;1.0
"consumpt";1.0;1.0;0.0;0.0;0.0;1.0
"pre";9.0;9.0;0.0;0.0;0.0;1.0
"content";5.0;5.0;0.0;0.0;0.0;1.0
"hsbc";3.0;2.0;0.0;0.0;0.0;1.0
"public";19.0;18.0;0.0;0.0;0.0;1.0
"platform";8.0;6.0;0.0;0.0;0.0;1.0
"envelope";1.0;1.0;0.0;0.0;0.0;1.0
"penny";1.0;1.0;0.0;0.0;0.0;1.0
"ande";2.0;2.0;0.0;0.0;0.0;1.0
"corp";4.0;4.0;0.0;0.0;0.0;1.0
"garib";3.0;3.0;0.0;0.0;0.0;1.0
"chowk";3.0;3.0;0.0;0.0;0.0;1.0
"over";4.0;4.0;0.0;0.0;0.0;1.0
"dalbir";2.0;2.0;0.0;0.0;0.0;1.0
"dass";3.0;3.0;0.0;0.0;0.0;1.0
"civilian";4.0;3.0;0.0;0.0;0.0;1.0
"grenade";2.0;2.0;0.0;0.0;0.0;1.0
"hate";8.0;7.0;0.0;0.0;0.0;1.0
"dogra";2.0;2.0;0.0;0.0;0.0;1.0
"sisodia";5.0;4.0;0.0;0.0;0.0;1.0
"nangloi";1.0;1.0;0.0;0.0;0.0;1.0
"martyr";1.0;1.0;0.0;0.0;0.0;1.0
"soron";1.0;1.0;0.0;0.0;0.0;1.0
"aimim";3.0;2.0;0.0;0.0;0.0;1.0
"press";24.0;22.0;0.0;0.0;0.0;1.0
"hint";6.0;5.0;0.0;0.0;0.0;1.0
"theme";5.0;5.0;0.0;0.0;0.0;1.0
"parliamentarian";3.0;2.0;0.0;0.0;0.0;1.0
"silence";10.0;9.0;0.0;0.0;0.0;1.0
"surge";3.0;2.0;0.0;0.0;0.0;1.0
"observer";12.0;6.0;0.0;0.0;0.0;1.0
"aparna";9.0;1.0;0.0;0.0;0.0;1.0
"prateek";5.0;1.0;0.0;0.0;0.0;1.0
"song";3.0;1.0;0.0;0.0;0.0;1.0
